quad,eg_density,time,site
690,0,1_year_post,reference
691,0,1_year_post,reference
692,0,1_year_post,reference
693,0,1_year_post,reference
694,0,1_year_post,reference
695,0,1_year_post,reference
696,0,1_year_post,reference
697,0,1_year_post,reference
698,0,1_year_post,reference
699,0,1_year_post,reference
700,0,1_year_post,reference
701,0,1_year_post,reference
702,0,1_year_post,reference
703,0,1_year_post,reference
704,0,1_year_post,reference
705,0,1_year_post,reference
706,0,1_year_post,reference
707,0,1_year_post,reference
708,0,1_year_post,reference
709,0,1_year_post,reference
710,0,1_year_post,reference
711,0,1_year_post,reference
712,0,1_year_post,reference
713,0,1_year_post,reference
714,0,1_year_post,reference
715,0,1_year_post,reference
716,0,1_year_post,reference
717,0,1_year_post,reference
718,0,1_year_post,reference
719,0,1_year_post,reference
720,0,1_year_post,reference
721,0,1_year_post,reference
722,0,1_year_post,reference
723,0,1_year_post,reference
724,0,1_year_post,reference
725,0,1_year_post,reference
726,0,1_year_post,reference
727,0,1_year_post,reference
728,0,1_year_post,reference
729,0,1_year_post,reference
730,0,1_year_post,reference
731,0,1_year_post,reference
732,0,1_year_post,reference
733,0,1_year_post,reference
734,0,1_year_post,reference
735,0,1_year_post,reference
736,0,1_year_post,reference
737,0,1_year_post,reference
738,0,1_year_post,reference
739,0,1_year_post,reference
740,0,1_year_post,reference
741,0,1_year_post,reference
742,0,1_year_post,reference
743,0,1_year_post,reference
744,0,1_year_post,reference
745,0,1_year_post,reference
746,0,1_year_post,reference
747,0,1_year_post,reference
748,0,1_year_post,reference
749,0,1_year_post,reference
750,0,1_year_post,reference
751,0,1_year_post,reference
752,0,1_year_post,reference
753,0,1_year_post,reference
754,0,1_year_post,reference
755,0,1_year_post,reference
756,0,1_year_post,reference
757,0,1_year_post,reference
758,0,1_year_post,reference
759,0,1_year_post,reference
760,0,1_year_post,reference
761,0,1_year_post,reference
762,0,1_year_post,reference
763,0,1_year_post,reference
764,0,1_year_post,reference
765,0,1_year_post,reference
766,0,1_year_post,reference
767,0,1_year_post,reference
768,0,1_year_post,reference
769,0,1_year_post,reference
770,0,1_year_post,reference
771,0,1_year_post,reference
772,0,1_year_post,reference
773,0,1_year_post,reference
774,0,1_year_post,reference
775,0,1_year_post,reference
776,0,1_year_post,reference
777,0,1_year_post,reference
778,0,1_year_post,reference
779,0,1_year_post,reference
780,0,1_year_post,reference
781,0,1_year_post,reference
782,0,1_year_post,reference
783,0,1_year_post,reference
784,0,1_year_post,reference
785,0,1_year_post,reference
786,0,1_year_post,reference
787,0,1_year_post,reference
788,0,1_year_post,reference
789,0,1_year_post,reference
790,0,1_year_post,reference
791,0,1_year_post,reference
792,0,1_year_post,reference
793,0,1_year_post,reference
794,0,1_year_post,reference
795,0,1_year_post,reference
796,0,1_year_post,reference
1,32,3_year_post,reference
2,22,3_year_post,reference
3,40,3_year_post,reference
4,35,3_year_post,reference
5,22,3_year_post,reference
6,30,3_year_post,reference
7,17,3_year_post,reference
8,24,3_year_post,reference
9,25,3_year_post,reference
10,20,3_year_post,reference
11,33,3_year_post,reference
12,32,3_year_post,reference
13,29,3_year_post,reference
14,27,3_year_post,reference
15,24,3_year_post,reference
16,28,3_year_post,reference
17,27,3_year_post,reference
18,37,3_year_post,reference
19,23,3_year_post,reference
20,24,3_year_post,reference
21,29,3_year_post,reference
22,33,3_year_post,reference
23,24,3_year_post,reference
24,26,3_year_post,reference
25,31,3_year_post,reference
26,30,3_year_post,reference
27,34,3_year_post,reference
28,26,3_year_post,reference
29,20,3_year_post,reference
30,26,3_year_post,reference
31,19,3_year_post,reference
32,30,3_year_post,reference
33,34,3_year_post,reference
34,34,3_year_post,reference
35,30,3_year_post,reference
36,26,3_year_post,reference
37,35,3_year_post,reference
38,27,3_year_post,reference
39,34,3_year_post,reference
40,30,3_year_post,reference
41,20,3_year_post,reference
42,35,3_year_post,reference
43,33,3_year_post,reference
44,30,3_year_post,reference
45,25,3_year_post,reference
46,24,3_year_post,reference
47,36,3_year_post,reference
48,23,3_year_post,reference
49,30,3_year_post,reference
50,24,3_year_post,reference
51,32,3_year_post,reference
52,28,3_year_post,reference
53,25,3_year_post,reference
54,30,3_year_post,reference
55,24,3_year_post,reference
56,34,3_year_post,reference
57,28,3_year_post,reference
58,28,3_year_post,reference
59,27,3_year_post,reference
60,25,3_year_post,reference
61,30,3_year_post,reference
62,30,3_year_post,reference
63,26,3_year_post,reference
64,29,3_year_post,reference
65,22,3_year_post,reference
66,23,3_year_post,reference
67,26,3_year_post,reference
68,20,3_year_post,reference
69,33,3_year_post,reference
70,32,3_year_post,reference
71,20,3_year_post,reference
72,32,3_year_post,reference
73,32,3_year_post,reference
74,29,3_year_post,reference
75,26,3_year_post,reference
76,18,3_year_post,reference
77,18,3_year_post,reference
78,32,3_year_post,reference
79,29,3_year_post,reference
80,32,3_year_post,reference
81,34,3_year_post,reference
82,31,3_year_post,reference
83,26,3_year_post,reference
84,26,3_year_post,reference
85,32,3_year_post,reference
86,25,3_year_post,reference
87,32,3_year_post,reference
88,28,3_year_post,reference
89,40,3_year_post,reference
90,27,3_year_post,reference
91,24,3_year_post,reference
92,30,3_year_post,reference
93,27,3_year_post,reference
94,26,3_year_post,reference
95,22,3_year_post,reference
96,33,3_year_post,reference
97,21,3_year_post,reference
98,38,3_year_post,reference
99,29,3_year_post,reference
100,19,3_year_post,reference
101,23,3_year_post,reference
102,25,3_year_post,reference
103,26,3_year_post,reference
104,23,3_year_post,reference
105,24,3_year_post,reference
106,29,3_year_post,reference
107,25,3_year_post,reference
108,35,3_year_post,reference
109,27,3_year_post,reference
110,20,3_year_post,reference
111,32,3_year_post,reference
112,33,3_year_post,reference
113,25,3_year_post,reference
114,33,3_year_post,reference
115,21,3_year_post,reference
116,25,3_year_post,reference
117,42,3_year_post,reference
118,24,3_year_post,reference
119,27,3_year_post,reference
120,28,3_year_post,reference
121,28,3_year_post,reference
122,28,3_year_post,reference
123,26,3_year_post,reference
124,29,3_year_post,reference
125,28,3_year_post,reference
126,26,3_year_post,reference
127,29,3_year_post,reference
128,16,3_year_post,reference
129,31,3_year_post,reference
130,33,3_year_post,reference
131,27,3_year_post,reference
132,31,3_year_post,reference
133,34,3_year_post,reference
134,31,3_year_post,reference
135,32,3_year_post,reference
136,26,3_year_post,reference
137,25,3_year_post,reference
138,29,3_year_post,reference
139,24,3_year_post,reference
140,33,3_year_post,reference
141,26,3_year_post,reference
142,20,3_year_post,reference
143,25,3_year_post,reference
144,19,3_year_post,reference
145,31,3_year_post,reference
146,28,3_year_post,reference
147,35,3_year_post,reference
148,25,3_year_post,reference
149,18,3_year_post,reference
150,17,3_year_post,reference
151,22,3_year_post,reference
152,28,3_year_post,reference
153,32,3_year_post,reference
154,21,3_year_post,reference
155,33,3_year_post,reference
156,39,3_year_post,reference
157,17,3_year_post,reference
158,32,3_year_post,reference
159,34,3_year_post,reference
160,34,3_year_post,reference
161,21,3_year_post,reference
162,25,3_year_post,reference
163,28,3_year_post,reference
164,35,3_year_post,reference
165,29,3_year_post,reference
166,33,3_year_post,reference
167,33,3_year_post,reference
168,24,3_year_post,reference
169,31,3_year_post,reference
170,23,3_year_post,reference
171,29,3_year_post,reference
172,25,3_year_post,reference
173,29,3_year_post,reference
174,27,3_year_post,reference
175,34,3_year_post,reference
176,34,3_year_post,reference
177,29,3_year_post,reference
178,29,3_year_post,reference
179,31,3_year_post,reference
180,25,3_year_post,reference
181,24,3_year_post,reference
182,19,3_year_post,reference
183,28,3_year_post,reference
184,30,3_year_post,reference
185,23,3_year_post,reference
186,13,3_year_post,reference
187,36,3_year_post,reference
188,33,3_year_post,reference
189,31,3_year_post,reference
190,23,3_year_post,reference
191,21,3_year_post,reference
192,32,3_year_post,reference
193,35,3_year_post,reference
194,22,3_year_post,reference
195,39,3_year_post,reference
196,29,3_year_post,reference
197,31,3_year_post,reference
198,20,3_year_post,reference
199,43,3_year_post,reference
200,22,3_year_post,reference
201,22,3_year_post,reference
202,25,3_year_post,reference
203,34,3_year_post,reference
204,30,3_year_post,reference
205,35,3_year_post,reference
206,37,3_year_post,reference
207,33,3_year_post,reference
208,28,3_year_post,reference
209,39,3_year_post,reference
210,24,3_year_post,reference
211,39,3_year_post,reference
212,37,3_year_post,reference
213,29,3_year_post,reference
214,17,3_year_post,reference
215,34,3_year_post,reference
216,26,3_year_post,reference
217,26,3_year_post,reference
218,23,3_year_post,reference
219,25,3_year_post,reference
220,27,3_year_post,reference
221,29,3_year_post,reference
222,47,3_year_post,reference
223,33,3_year_post,reference
224,22,3_year_post,reference
225,28,3_year_post,reference
226,32,3_year_post,reference
227,16,3_year_post,reference
228,18,3_year_post,reference
229,33,3_year_post,reference
230,29,3_year_post,reference
231,23,3_year_post,reference
232,22,3_year_post,reference
233,30,3_year_post,reference
234,26,3_year_post,reference
235,27,3_year_post,reference
236,25,3_year_post,reference
237,24,3_year_post,reference
238,26,3_year_post,reference
239,36,3_year_post,reference
240,20,3_year_post,reference
241,31,3_year_post,reference
242,22,3_year_post,reference
243,27,3_year_post,reference
244,26,3_year_post,reference
245,41,3_year_post,reference
246,29,3_year_post,reference
247,36,3_year_post,reference
248,29,3_year_post,reference
249,26,3_year_post,reference
250,25,3_year_post,reference
251,27,3_year_post,reference
252,23,3_year_post,reference
253,29,3_year_post,reference
254,29,3_year_post,reference
255,24,3_year_post,reference
256,30,3_year_post,reference
257,22,3_year_post,reference
258,39,3_year_post,reference
259,31,3_year_post,reference
260,30,3_year_post,reference
261,31,3_year_post,reference
262,29,3_year_post,reference
263,21,3_year_post,reference
264,25,3_year_post,reference
265,20,3_year_post,reference
266,25,3_year_post,reference
267,35,3_year_post,reference
268,38,3_year_post,reference
269,39,3_year_post,reference
270,28,3_year_post,reference
271,22,3_year_post,reference
272,23,3_year_post,reference
273,32,3_year_post,reference
274,40,3_year_post,reference
275,31,3_year_post,reference
276,25,3_year_post,reference
277,25,3_year_post,reference
278,19,3_year_post,reference
279,23,3_year_post,reference
280,23,3_year_post,reference
281,25,3_year_post,reference
282,25,3_year_post,reference
283,44,3_year_post,reference
284,28,3_year_post,reference
285,29,3_year_post,reference
286,32,3_year_post,reference
287,33,3_year_post,reference
288,25,3_year_post,reference
289,23,3_year_post,reference
290,34,3_year_post,reference
291,0,3_year_post,reference
292,0,3_year_post,reference
293,0,3_year_post,reference
294,0,3_year_post,reference
295,0,3_year_post,reference
296,0,3_year_post,reference
297,0,3_year_post,reference
298,0,3_year_post,reference
299,0,3_year_post,reference
300,0,3_year_post,reference
301,0,3_year_post,reference
302,0,3_year_post,reference
303,0,3_year_post,reference
304,0,3_year_post,reference
305,0,3_year_post,reference
306,0,3_year_post,reference
307,0,3_year_post,reference
308,0,3_year_post,reference
309,0,3_year_post,reference
310,0,3_year_post,reference
311,0,3_year_post,reference
312,0,3_year_post,reference
313,0,3_year_post,reference
314,0,3_year_post,reference
315,0,3_year_post,reference
316,0,3_year_post,reference
317,0,3_year_post,reference
318,0,3_year_post,reference
319,0,3_year_post,reference
320,0,3_year_post,reference
321,0,3_year_post,reference
322,0,3_year_post,reference
323,0,3_year_post,reference
324,0,3_year_post,reference
325,0,3_year_post,reference
326,0,3_year_post,reference
327,0,3_year_post,reference
328,0,3_year_post,reference
329,0,3_year_post,reference
330,0,3_year_post,reference
331,0,3_year_post,reference
332,0,3_year_post,reference
333,0,3_year_post,reference
334,0,3_year_post,reference
335,0,3_year_post,reference
336,0,3_year_post,reference
337,0,3_year_post,reference
338,0,3_year_post,reference
339,0,3_year_post,reference
340,0,3_year_post,reference
341,0,3_year_post,reference
342,0,3_year_post,reference
343,0,3_year_post,reference
344,0,3_year_post,reference
345,0,3_year_post,reference
346,0,3_year_post,reference
347,0,3_year_post,reference
348,0,3_year_post,reference
349,0,3_year_post,reference
350,0,3_year_post,reference
351,0,3_year_post,reference
352,0,3_year_post,reference
353,0,3_year_post,reference
354,0,3_year_post,reference
355,0,3_year_post,reference
356,0,3_year_post,reference
357,0,3_year_post,reference
358,0,3_year_post,reference
359,0,3_year_post,reference
360,0,3_year_post,reference
361,0,3_year_post,reference
362,0,3_year_post,reference
363,0,3_year_post,reference
364,0,3_year_post,reference
365,0,3_year_post,reference
366,0,3_year_post,reference
367,0,3_year_post,reference
368,0,3_year_post,reference
369,0,3_year_post,reference
370,0,3_year_post,reference
371,0,3_year_post,reference
372,0,3_year_post,reference
373,0,3_year_post,reference
374,0,3_year_post,reference
375,0,3_year_post,reference
376,0,3_year_post,reference
377,0,3_year_post,reference
378,0,3_year_post,reference
379,0,3_year_post,reference
380,0,3_year_post,reference
381,0,3_year_post,reference
382,0,3_year_post,reference
383,0,3_year_post,reference
384,0,3_year_post,reference
385,0,3_year_post,reference
386,0,3_year_post,reference
387,0,3_year_post,reference
388,0,3_year_post,reference
389,0,3_year_post,reference
390,0,3_year_post,reference
391,0,3_year_post,reference
392,0,3_year_post,reference
393,0,3_year_post,reference
394,0,3_year_post,reference
395,0,3_year_post,reference
396,0,3_year_post,reference
397,0,3_year_post,reference
398,0,3_year_post,reference
399,0,3_year_post,reference
400,0,3_year_post,reference
401,0,3_year_post,reference
402,0,3_year_post,reference
403,0,3_year_post,reference
404,0,3_year_post,reference
405,0,3_year_post,reference
406,0,3_year_post,reference
407,0,3_year_post,reference
408,0,3_year_post,reference
409,0,3_year_post,reference
410,0,3_year_post,reference
411,0,3_year_post,reference
412,0,3_year_post,reference
413,0,3_year_post,reference
414,0,3_year_post,reference
415,0,3_year_post,reference
416,0,3_year_post,reference
417,0,3_year_post,reference
418,0,3_year_post,reference
419,0,3_year_post,reference
420,0,3_year_post,reference
421,0,3_year_post,reference
422,0,3_year_post,reference
423,0,3_year_post,reference
424,0,3_year_post,reference
425,0,3_year_post,reference
426,0,3_year_post,reference
427,0,3_year_post,reference
428,0,3_year_post,reference
429,0,3_year_post,reference
430,0,3_year_post,reference
431,0,3_year_post,reference
432,0,3_year_post,reference
433,0,3_year_post,reference
434,0,3_year_post,reference
435,0,3_year_post,reference
436,0,3_year_post,reference
437,0,3_year_post,reference
438,0,3_year_post,reference
439,0,3_year_post,reference
440,0,3_year_post,reference
441,0,3_year_post,reference
442,0,3_year_post,reference
443,0,3_year_post,reference
444,0,3_year_post,reference
445,0,3_year_post,reference
446,0,3_year_post,reference
447,0,3_year_post,reference
448,0,3_year_post,reference
449,0,3_year_post,reference
450,0,3_year_post,reference
451,0,3_year_post,reference
452,0,3_year_post,reference
453,0,3_year_post,reference
454,0,3_year_post,reference
455,0,3_year_post,reference
456,0,3_year_post,reference
457,0,3_year_post,reference
458,0,3_year_post,reference
459,0,3_year_post,reference
460,0,3_year_post,reference
461,0,3_year_post,reference
462,0,3_year_post,reference
463,0,3_year_post,reference
464,0,3_year_post,reference
465,0,3_year_post,reference
466,0,3_year_post,reference
467,0,3_year_post,reference
468,0,3_year_post,reference
469,0,3_year_post,reference
470,0,3_year_post,reference
471,0,3_year_post,reference
472,0,3_year_post,reference
473,0,3_year_post,reference
474,0,3_year_post,reference
475,0,3_year_post,reference
476,0,3_year_post,reference
477,0,3_year_post,reference
478,0,3_year_post,reference
479,0,3_year_post,reference
480,0,3_year_post,reference
481,0,3_year_post,reference
482,0,3_year_post,reference
483,0,3_year_post,reference
484,0,3_year_post,reference
485,0,3_year_post,reference
486,0,3_year_post,reference
487,0,3_year_post,reference
488,0,3_year_post,reference
489,0,3_year_post,reference
490,0,3_year_post,reference
491,0,3_year_post,reference
492,0,3_year_post,reference
493,0,3_year_post,reference
494,0,3_year_post,reference
495,0,3_year_post,reference
496,0,3_year_post,reference
497,0,3_year_post,reference
498,0,3_year_post,reference
499,0,3_year_post,reference
500,0,3_year_post,reference
501,0,3_year_post,reference
502,0,3_year_post,reference
503,0,3_year_post,reference
504,0,3_year_post,reference
505,0,3_year_post,reference
506,0,3_year_post,reference
507,0,3_year_post,reference
508,0,3_year_post,reference
509,0,3_year_post,reference
510,0,3_year_post,reference
511,0,3_year_post,reference
512,0,3_year_post,reference
513,0,3_year_post,reference
514,0,3_year_post,reference
515,0,3_year_post,reference
516,0,3_year_post,reference
517,0,3_year_post,reference
518,0,3_year_post,reference
519,0,3_year_post,reference
520,0,3_year_post,reference
521,0,3_year_post,reference
522,0,3_year_post,reference
523,0,3_year_post,reference
524,0,3_year_post,reference
525,0,3_year_post,reference
526,0,3_year_post,reference
527,0,3_year_post,reference
528,0,3_year_post,reference
529,0,3_year_post,reference
530,0,3_year_post,reference
531,0,3_year_post,reference
532,0,3_year_post,reference
533,0,3_year_post,reference
534,0,3_year_post,reference
535,0,3_year_post,reference
536,0,3_year_post,reference
537,0,3_year_post,reference
538,0,3_year_post,reference
539,0,3_year_post,reference
540,0,3_year_post,reference
541,0,3_year_post,reference
542,0,3_year_post,reference
543,0,3_year_post,reference
544,0,3_year_post,reference
545,0,3_year_post,reference
546,0,3_year_post,reference
547,0,3_year_post,reference
548,0,3_year_post,reference
549,0,3_year_post,reference
550,0,3_year_post,reference
551,0,3_year_post,reference
552,0,3_year_post,reference
553,0,3_year_post,reference
554,0,3_year_post,reference
555,0,3_year_post,reference
556,0,3_year_post,reference
557,0,3_year_post,reference
558,0,3_year_post,reference
559,0,3_year_post,reference
560,0,3_year_post,reference
561,0,3_year_post,reference
562,0,3_year_post,reference
563,0,3_year_post,reference
564,0,3_year_post,reference
565,0,3_year_post,reference
566,0,3_year_post,reference
567,0,3_year_post,reference
568,0,3_year_post,reference
569,0,3_year_post,reference
570,0,3_year_post,reference
571,0,3_year_post,reference
572,0,3_year_post,reference
573,0,3_year_post,reference
574,0,3_year_post,reference
575,0,3_year_post,reference
576,0,3_year_post,reference
577,0,3_year_post,reference
578,0,3_year_post,reference
579,0,3_year_post,reference
580,0,3_year_post,reference
581,0,3_year_post,reference
582,0,3_year_post,reference
583,0,3_year_post,reference
584,0,3_year_post,reference
585,0,3_year_post,reference
586,0,3_year_post,reference
587,0,3_year_post,reference
588,0,3_year_post,reference
589,0,3_year_post,reference
590,0,3_year_post,reference
591,0,3_year_post,reference
592,0,3_year_post,reference
593,0,3_year_post,reference
594,0,3_year_post,reference
595,0,3_year_post,reference
596,0,3_year_post,reference
597,0,3_year_post,reference
598,0,3_year_post,reference
599,0,3_year_post,reference
600,0,3_year_post,reference
601,0,3_year_post,reference
602,0,3_year_post,reference
603,0,3_year_post,reference
604,0,3_year_post,reference
605,0,3_year_post,reference
606,0,3_year_post,reference
607,0,3_year_post,reference
608,0,3_year_post,reference
609,0,3_year_post,reference
610,0,3_year_post,reference
611,0,3_year_post,reference
612,0,3_year_post,reference
613,0,3_year_post,reference
614,0,3_year_post,reference
615,0,3_year_post,reference
616,0,3_year_post,reference
617,0,3_year_post,reference
618,0,3_year_post,reference
619,0,3_year_post,reference
620,0,3_year_post,reference
621,0,3_year_post,reference
622,0,3_year_post,reference
623,0,3_year_post,reference
624,0,3_year_post,reference
625,0,3_year_post,reference
626,0,3_year_post,reference
627,0,3_year_post,reference
628,0,3_year_post,reference
629,0,3_year_post,reference
630,0,3_year_post,reference
631,0,3_year_post,reference
632,0,3_year_post,reference
633,0,3_year_post,reference
634,0,3_year_post,reference
635,0,3_year_post,reference
636,0,3_year_post,reference
637,0,3_year_post,reference
638,0,3_year_post,reference
639,0,3_year_post,reference
640,0,3_year_post,reference
641,0,3_year_post,reference
642,0,3_year_post,reference
643,0,3_year_post,reference
644,0,3_year_post,reference
645,0,3_year_post,reference
646,0,3_year_post,reference
647,0,3_year_post,reference
648,0,3_year_post,reference
649,0,3_year_post,reference
650,0,3_year_post,reference
651,0,3_year_post,reference
652,0,3_year_post,reference
653,0,3_year_post,reference
654,0,3_year_post,reference
655,0,3_year_post,reference
656,0,3_year_post,reference
657,0,3_year_post,reference
658,0,3_year_post,reference
659,0,3_year_post,reference
660,0,3_year_post,reference
661,0,3_year_post,reference
662,0,3_year_post,reference
663,0,3_year_post,reference
664,0,3_year_post,reference
665,0,3_year_post,reference
666,0,3_year_post,reference
667,0,3_year_post,reference
668,0,3_year_post,reference
669,0,3_year_post,reference
670,0,3_year_post,reference
671,0,3_year_post,reference
672,0,3_year_post,reference
673,0,3_year_post,reference
674,0,3_year_post,reference
675,0,3_year_post,reference
676,0,3_year_post,reference
677,0,3_year_post,reference
678,0,3_year_post,reference
679,0,3_year_post,reference
680,0,3_year_post,reference
681,0,3_year_post,reference
682,0,3_year_post,reference
683,0,3_year_post,reference
684,0,3_year_post,reference
685,0,3_year_post,reference
686,0,3_year_post,reference
687,0,3_year_post,reference
688,0,3_year_post,reference
689,0,3_year_post,reference
690,0,3_year_post,reference
691,0,3_year_post,reference
692,0,3_year_post,reference
693,0,3_year_post,reference
694,0,3_year_post,reference
695,0,3_year_post,reference
696,0,3_year_post,reference
697,0,3_year_post,reference
698,0,3_year_post,reference
699,0,3_year_post,reference
700,0,3_year_post,reference
701,0,3_year_post,reference
702,0,3_year_post,reference
703,0,3_year_post,reference
704,0,3_year_post,reference
705,0,3_year_post,reference
706,0,3_year_post,reference
707,0,3_year_post,reference
708,0,3_year_post,reference
709,0,3_year_post,reference
710,0,3_year_post,reference
711,0,3_year_post,reference
712,0,3_year_post,reference
713,0,3_year_post,reference
714,0,3_year_post,reference
715,0,3_year_post,reference
716,0,3_year_post,reference
717,0,3_year_post,reference
718,0,3_year_post,reference
719,0,3_year_post,reference
720,0,3_year_post,reference
721,0,3_year_post,reference
722,0,3_year_post,reference
723,0,3_year_post,reference
724,0,3_year_post,reference
725,0,3_year_post,reference
726,0,3_year_post,reference
727,0,3_year_post,reference
728,0,3_year_post,reference
729,0,3_year_post,reference
730,0,3_year_post,reference
731,0,3_year_post,reference
732,0,3_year_post,reference
733,0,3_year_post,reference
734,0,3_year_post,reference
735,0,3_year_post,reference
736,0,3_year_post,reference
737,0,3_year_post,reference
738,0,3_year_post,reference
739,0,3_year_post,reference
740,0,3_year_post,reference
741,0,3_year_post,reference
742,0,3_year_post,reference
743,0,3_year_post,reference
744,0,3_year_post,reference
745,0,3_year_post,reference
746,0,3_year_post,reference
747,0,3_year_post,reference
748,0,3_year_post,reference
749,0,3_year_post,reference
750,0,3_year_post,reference
751,0,3_year_post,reference
752,0,3_year_post,reference
753,0,3_year_post,reference
754,0,3_year_post,reference
755,0,3_year_post,reference
756,0,3_year_post,reference
757,0,3_year_post,reference
758,0,3_year_post,reference
759,0,3_year_post,reference
760,0,3_year_post,reference
761,0,3_year_post,reference
762,0,3_year_post,reference
763,0,3_year_post,reference
764,0,3_year_post,reference
765,0,3_year_post,reference
766,0,3_year_post,reference
767,0,3_year_post,reference
768,0,3_year_post,reference
769,0,3_year_post,reference
770,0,3_year_post,reference
771,0,3_year_post,reference
772,0,3_year_post,reference
773,0,3_year_post,reference
774,0,3_year_post,reference
775,0,3_year_post,reference
776,0,3_year_post,reference
777,0,3_year_post,reference
778,0,3_year_post,reference
779,0,3_year_post,reference
780,0,3_year_post,reference
781,0,3_year_post,reference
782,0,3_year_post,reference
783,0,3_year_post,reference
784,0,3_year_post,reference
785,0,3_year_post,reference
786,0,3_year_post,reference
787,0,3_year_post,reference
788,0,3_year_post,reference
789,0,3_year_post,reference
790,0,3_year_post,reference
791,0,3_year_post,reference
792,0,3_year_post,reference
793,0,3_year_post,reference
794,0,3_year_post,reference
795,0,3_year_post,reference
796,0,3_year_post,reference
1,21,5_year_post,reference
2,22,5_year_post,reference
3,20,5_year_post,reference
4,25,5_year_post,reference
5,28,5_year_post,reference
6,24,5_year_post,reference
7,25,5_year_post,reference
8,15,5_year_post,reference
9,14,5_year_post,reference
10,25,5_year_post,reference
11,17,5_year_post,reference
12,28,5_year_post,reference
13,25,5_year_post,reference
14,34,5_year_post,reference
15,13,5_year_post,reference
16,24,5_year_post,reference
17,25,5_year_post,reference
18,27,5_year_post,reference
19,27,5_year_post,reference
20,23,5_year_post,reference
21,26,5_year_post,reference
22,21,5_year_post,reference
23,24,5_year_post,reference
24,30,5_year_post,reference
25,14,5_year_post,reference
26,24,5_year_post,reference
27,22,5_year_post,reference
28,23,5_year_post,reference
29,18,5_year_post,reference
30,13,5_year_post,reference
31,23,5_year_post,reference
32,19,5_year_post,reference
33,17,5_year_post,reference
34,16,5_year_post,reference
35,15,5_year_post,reference
36,18,5_year_post,reference
37,15,5_year_post,reference
38,12,5_year_post,reference
39,26,5_year_post,reference
40,15,5_year_post,reference
41,13,5_year_post,reference
42,17,5_year_post,reference
43,21,5_year_post,reference
44,22,5_year_post,reference
45,19,5_year_post,reference
46,31,5_year_post,reference
47,26,5_year_post,reference
48,21,5_year_post,reference
49,17,5_year_post,reference
50,22,5_year_post,reference
51,16,5_year_post,reference
52,23,5_year_post,reference
53,29,5_year_post,reference
54,24,5_year_post,reference
55,17,5_year_post,reference
56,20,5_year_post,reference
57,33,5_year_post,reference
58,19,5_year_post,reference
59,29,5_year_post,reference
60,25,5_year_post,reference
61,22,5_year_post,reference
62,19,5_year_post,reference
63,21,5_year_post,reference
64,14,5_year_post,reference
65,21,5_year_post,reference
66,16,5_year_post,reference
67,15,5_year_post,reference
68,19,5_year_post,reference
69,23,5_year_post,reference
70,17,5_year_post,reference
71,16,5_year_post,reference
72,19,5_year_post,reference
73,22,5_year_post,reference
74,18,5_year_post,reference
75,23,5_year_post,reference
76,17,5_year_post,reference
77,16,5_year_post,reference
78,18,5_year_post,reference
79,16,5_year_post,reference
80,18,5_year_post,reference
81,24,5_year_post,reference
82,14,5_year_post,reference
83,19,5_year_post,reference
84,24,5_year_post,reference
85,15,5_year_post,reference
86,21,5_year_post,reference
87,22,5_year_post,reference
88,24,5_year_post,reference
89,16,5_year_post,reference
90,13,5_year_post,reference
91,15,5_year_post,reference
92,23,5_year_post,reference
93,21,5_year_post,reference
94,29,5_year_post,reference
95,22,5_year_post,reference
96,13,5_year_post,reference
97,21,5_year_post,reference
98,21,5_year_post,reference
99,21,5_year_post,reference
100,21,5_year_post,reference
101,27,5_year_post,reference
102,21,5_year_post,reference
103,15,5_year_post,reference
104,32,5_year_post,reference
105,23,5_year_post,reference
106,25,5_year_post,reference
107,21,5_year_post,reference
108,20,5_year_post,reference
109,23,5_year_post,reference
110,28,5_year_post,reference
111,22,5_year_post,reference
112,19,5_year_post,reference
113,28,5_year_post,reference
114,27,5_year_post,reference
115,17,5_year_post,reference
116,23,5_year_post,reference
117,22,5_year_post,reference
118,20,5_year_post,reference
119,20,5_year_post,reference
120,17,5_year_post,reference
121,21,5_year_post,reference
122,20,5_year_post,reference
123,16,5_year_post,reference
124,25,5_year_post,reference
125,25,5_year_post,reference
126,30,5_year_post,reference
127,20,5_year_post,reference
128,21,5_year_post,reference
129,31,5_year_post,reference
130,16,5_year_post,reference
131,18,5_year_post,reference
132,22,5_year_post,reference
133,19,5_year_post,reference
134,20,5_year_post,reference
135,22,5_year_post,reference
136,25,5_year_post,reference
137,24,5_year_post,reference
138,24,5_year_post,reference
139,19,5_year_post,reference
140,23,5_year_post,reference
141,21,5_year_post,reference
142,24,5_year_post,reference
143,26,5_year_post,reference
144,33,5_year_post,reference
145,15,5_year_post,reference
146,28,5_year_post,reference
147,20,5_year_post,reference
148,20,5_year_post,reference
149,16,5_year_post,reference
150,22,5_year_post,reference
151,13,5_year_post,reference
152,19,5_year_post,reference
153,20,5_year_post,reference
154,21,5_year_post,reference
155,16,5_year_post,reference
156,13,5_year_post,reference
157,16,5_year_post,reference
158,19,5_year_post,reference
159,20,5_year_post,reference
160,22,5_year_post,reference
161,28,5_year_post,reference
162,20,5_year_post,reference
163,21,5_year_post,reference
164,15,5_year_post,reference
165,19,5_year_post,reference
166,26,5_year_post,reference
167,21,5_year_post,reference
168,22,5_year_post,reference
169,23,5_year_post,reference
170,25,5_year_post,reference
171,21,5_year_post,reference
172,25,5_year_post,reference
173,17,5_year_post,reference
