"survey_date","project_name","site","time","transect","distance_ft","depth_mllw_ft","eg_shoots","bed_patch","density","eq_PA","substrate","notes"
"6/24/2024","Worked Example","project","preliminary","T3",60.9,NA,7,"bed",28,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",61.77,NA,8,"bed",30,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",62.64,NA,4,"bed",18,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",63.51,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",64.38,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",65.25,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",66.12,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",66.99,NA,6,"bed",22,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",67.86,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",68.73,NA,7,"bed",29,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",69.6,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",70.47,NA,6,"bed",26,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",71.34,NA,5,"bed",21,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",72.21,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",73.08,NA,8,"bed",34,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",73.95,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",74.82,NA,7,"bed",28,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",75.69,NA,6,"bed",26,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",76.56,NA,7,"bed",29,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",77.43,NA,8,"bed",30,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",78.3,NA,6,"bed",22,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",79.17,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",80.04,NA,6,"bed",22,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",80.91,NA,8,"bed",34,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",81.78,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",82.65,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",83.52,NA,7,"bed",29,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",84.39,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",85.26,NA,5,"bed",21,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",86.13,NA,7,"bed",29,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",87,NA,4,"bed",15,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",87.87,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",88.74,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",89.61,NA,7,"bed",29,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",90.48,NA,5,"bed",21,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",91.35,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",92.22,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",93.09,NA,4,"bed",18,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",93.96,NA,8,"bed",32,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",94.83,NA,4,"bed",17,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",95.7,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",96.57,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",97.44,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",98.31,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T3",99.18,NA,8,"bed",30,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",0,NA,5,"bed",19,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",0.87,NA,4,"bed",14,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",1.74,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",2.61,NA,8,"bed",31,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",3.48,NA,4,"bed",16,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",4.35,NA,8,"bed",30,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",5.22,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",6.09,NA,5,"bed",20,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",6.96,NA,6,"bed",26,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",7.83,NA,5,"bed",21,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",8.7,NA,8,"bed",31,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",9.57,NA,8,"bed",34,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",10.44,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",11.31,NA,6,"bed",22,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",12.18,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",13.05,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",13.92,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",14.79,NA,4,"bed",17,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",15.66,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",16.53,NA,6,"bed",26,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",17.4,NA,8,"bed",34,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",18.27,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",19.14,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",20.01,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",20.88,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",21.75,NA,4,"bed",16,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",22.62,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",23.49,NA,5,"bed",21,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",24.36,NA,8,"bed",31,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",25.23,NA,4,"bed",17,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",26.1,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",26.97,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",27.84,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",28.71,NA,6,"bed",26,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",29.58,NA,5,"bed",19,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",30.45,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",31.32,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",32.19,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",33.06,NA,6,"bed",24,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",33.93,NA,6,"bed",26,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",34.8,NA,4,"bed",18,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",35.67,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",36.54,NA,7,"bed",28,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",37.41,NA,5,"bed",21,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",38.28,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",39.15,NA,7,"bed",28,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",40.02,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",40.89,NA,4,"bed",18,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",41.76,NA,6,"bed",25,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",42.63,NA,6,"bed",23,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",43.5,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",44.37,NA,7,"bed",27,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",45.24,NA,4,"bed",18,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",46.11,NA,6,"bed",22,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",46.98,NA,6,"bed",22,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",47.85,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",48.72,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",49.59,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",50.46,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",51.33,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",52.2,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",53.07,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",53.94,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",54.81,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",55.68,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",56.55,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",57.42,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",58.29,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",59.16,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",60.03,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",60.9,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",61.77,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",62.64,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",63.51,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",64.38,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",65.25,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",66.12,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",66.99,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",67.86,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",68.73,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",69.6,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",70.47,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",71.34,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",72.21,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",73.08,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",73.95,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",74.82,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",75.69,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",76.56,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",77.43,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",78.3,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",79.17,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",80.04,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",80.91,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",81.78,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",82.65,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",83.52,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",84.39,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",85.26,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",86.13,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",87,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",87.87,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",88.74,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",89.61,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",90.48,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",91.35,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",92.22,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",93.09,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",93.96,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",94.83,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",95.7,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",96.57,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",97.44,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",98.31,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T4",99.18,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",0,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",0.87,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",1.74,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",2.61,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",3.48,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",4.35,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",5.22,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",6.09,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",6.96,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",7.83,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",8.7,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",9.57,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",10.44,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",11.31,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",12.18,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",13.05,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",13.92,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",14.79,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",15.66,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",16.53,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",17.4,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",18.27,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",19.14,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",20.01,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",20.88,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",21.75,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",22.62,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",23.49,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",24.36,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",25.23,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",26.1,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",26.97,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",27.84,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",28.71,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",29.58,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",30.45,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",31.32,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",32.19,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",33.06,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",33.93,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",34.8,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",35.67,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",36.54,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",37.41,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",38.28,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",39.15,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",40.02,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",40.89,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",41.76,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",42.63,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",43.5,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",44.37,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",45.24,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",46.11,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",46.98,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",47.85,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",48.72,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",49.59,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",50.46,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",51.33,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",52.2,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",53.07,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",53.94,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",54.81,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",55.68,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",56.55,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",57.42,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",58.29,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",59.16,NA,0,"bed",0,NA,NA,NA
"6/24/2024","Worked Example","project","preliminary","T5",60.03,NA,0,"bed",0,NA,NA,NA
